ID,Year_Birth,Age,Age_Category,Education,Marital_Status,Income,Income_Category,Kidhome,Teenhome,Child,Dt_Customer,Recency,Complain,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchases,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Accepted_Cmp,Response,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
10513,1992.0,22.0,Young,Graduate,Relationship,63207,Middle Income,0,0,No,2013-01-20,68,0,438,169,565,91,169,70,1502,1,1,0,0,0,0,Yes,0,2,3,6,7
10177,1954.0,60.0,Retirement,Graduate,Single,72071,Upper Income,0,1,Yes,2013-02-14,4,0,531,69,300,150,138,150,1338,3,0,0,0,0,0,No,0,5,4,8,2
2549,1983.0,31.0,Early worker,Postgraduate,Relationship,21840,Low Income,1,0,Yes,2013-07-21,80,0,17,0,9,0,0,1,27,1,0,0,0,0,0,No,0,1,0,3,9
5782,1982.0,32.0,Early worker,Postgraduate,Relationship,58582,Middle Income,0,1,Yes,2013-09-28,15,0,402,35,106,101,77,42,763,2,0,0,0,1,0,Yes,0,9,2,9,5
10057,1951.0,63.0,Retirement,Graduate,Single,72282,Upper Income,0,0,No,2013-07-19,70,0,503,27,419,90,139,153,1331,1,0,0,0,0,0,No,1,5,7,9,7
10307,1956.0,58.0,Retirement,Graduate,Relationship,50387,Middle Income,0,2,Yes,2013-08-31,91,0,369,9,87,12,14,34,525,3,0,0,0,0,0,No,0,6,2,8,5
8566,1961.0,53.0,Pre-retirement,Postgraduate,Relationship,32583,Low Income,1,1,Yes,2014-06-15,10,0,5,0,3,0,0,1,9,1,0,0,0,0,0,No,0,1,0,2,7
2415,1962.0,52.0,Pre-retirement,Graduate,Relationship,62568,Middle Income,0,1,Yes,2014-04-07,99,0,362,17,398,80,35,61,953,3,1,0,0,0,0,Yes,0,5,3,5,4
5684,1971.0,43.0,Middle-aged,Postgraduate,Single,44635,Middle Income,1,1,Yes,2013-10-11,25,0,56,0,9,0,0,3,68,2,0,0,0,0,0,No,0,2,0,3,7
8334,1971.0,43.0,Middle-aged,Postgraduate,Single,33316,Low Income,1,1,Yes,2013-10-04,34,0,79,1,31,4,4,12,131,3,0,0,0,0,0,No,0,2,1,4,6
9166,1968.0,46.0,Pre-retirement,Graduate,Relationship,63967,Middle Income,0,1,Yes,2013-08-09,57,0,387,84,141,73,35,162,882,3,0,0,0,0,0,No,0,4,4,12,2
1440,1978.0,36.0,Middle-aged,Postgraduate,Relationship,52513,Middle Income,0,0,No,2012-09-04,84,0,367,17,241,104,188,232,1149,2,0,0,0,0,0,No,0,9,5,9,7
78,1969.0,45.0,Pre-retirement,Graduate,Relationship,25293,Low Income,1,0,Yes,2013-09-15,51,0,15,0,11,0,2,9,37,1,0,0,0,0,0,No,0,1,1,2,8
5441,1965.0,49.0,Pre-retirement,Postgraduate,Single,54111,Middle Income,0,1,Yes,2013-08-25,97,0,267,6,54,8,3,50,388,2,0,0,0,0,0,No,0,5,2,6,5
5302,1986.0,28.0,Early worker,Graduate,Relationship,78394,Upper Income,0,0,No,2013-02-15,13,0,298,27,697,216,24,166,1428,1,0,0,0,0,0,No,1,4,6,5,2
4687,1958.0,56.0,Retirement,Postgraduate,Relationship,80739,Upper Income,0,0,No,2013-05-23,92,0,674,92,736,39,0,92,1633,1,0,0,0,0,0,No,0,3,11,9,1
1087,1975.0,39.0,Middle-aged,Postgraduate,Relationship,22669,Low Income,1,0,Yes,2013-05-22,30,0,16,14,36,37,22,48,173,3,0,0,0,0,0,No,1,4,1,2,9
6859,1987.0,27.0,Early worker,Graduate,Single,29236,Low Income,1,0,Yes,2013-10-08,30,0,37,4,24,16,9,9,99,2,0,0,0,0,0,No,0,4,0,3,9
9860,1959.0,55.0,Retirement,Graduate,Relationship,44911,Middle Income,0,1,Yes,2013-03-15,11,0,159,0,22,2,1,31,215,3,0,0,0,0,0,No,0,4,1,4,7
7129,1962.0,52.0,Pre-retirement,Postgraduate,Relationship,54693,Middle Income,0,1,Yes,2013-02-17,72,0,686,17,142,23,26,35,929,8,0,0,0,0,0,No,0,6,4,13,6
5866,1974.0,40.0,Middle-aged,Graduate,Relationship,48186,Middle Income,1,0,Yes,2014-03-20,39,0,97,3,66,12,7,34,219,3,0,0,0,0,0,No,0,4,1,4,7
10521,1977.0,37.0,Middle-aged,Graduate,Relationship,54809,Middle Income,1,1,Yes,2013-09-11,0,0,63,6,57,13,13,22,174,4,0,0,0,0,0,No,1,2,1,5,4
7393,1978.0,36.0,Middle-aged,Graduate,Relationship,41580,Middle Income,1,1,Yes,2012-12-10,15,0,56,5,24,4,0,3,92,3,0,0,0,0,0,No,0,2,1,3,5
7849,1970.0,44.0,Middle-aged,Postgraduate,Relationship,80336,Upper Income,0,0,No,2013-09-09,12,0,209,19,456,160,142,66,1052,1,0,0,0,0,0,No,0,2,9,13,1
332,1957.0,57.0,Retirement,Graduate,Relationship,47743,Middle Income,0,1,Yes,2013-03-22,56,0,198,2,43,0,12,20,275,3,0,0,0,1,0,Yes,0,4,1,6,6
9847,1955.0,59.0,Retirement,Postgraduate,Relationship,62972,Middle Income,0,1,Yes,2012-08-03,39,0,313,15,47,20,0,192,587,2,0,0,0,0,0,No,0,7,4,3,6
531,1954.0,60.0,Retirement,Postgraduate,Single,57333,Middle Income,0,1,Yes,2012-09-22,55,0,941,14,397,76,58,176,1662,11,0,0,0,0,0,No,1,8,5,9,6
9576,1982.0,32.0,Early worker,Postgraduate,Relationship,32313,Low Income,1,0,Yes,2013-02-11,60,0,86,4,56,2,4,7,159,3,0,0,0,0,0,No,0,4,0,4,9
6906,1953.0,61.0,Retirement,Postgraduate,Single,84953,Upper Income,0,0,No,2013-06-03,73,0,167,48,602,63,72,72,1024,1,1,0,0,1,1,Yes,1,3,10,4,2
7419,1968.0,46.0,Pre-retirement,Postgraduate,Single,27071,Low Income,1,0,Yes,2014-04-23,90,0,8,3,19,0,2,3,35,2,0,0,0,0,0,No,0,2,0,3,6
3170,1957.0,57.0,Retirement,Postgraduate,Relationship,68148,Upper Income,0,0,No,2013-08-31,86,0,389,66,408,37,57,85,1042,1,0,0,0,0,0,No,0,4,4,6,2
8527,1965.0,49.0,Pre-retirement,Postgraduate,Relationship,65735,Middle Income,1,1,Yes,2013-12-07,37,0,239,7,119,4,15,11,395,5,0,0,0,0,0,No,0,6,2,6,7
7872,1975.0,39.0,Middle-aged,Postgraduate,Relationship,86836,Upper Income,0,0,No,2012-09-12,7,0,179,21,273,0,21,63,557,1,1,0,1,0,1,Yes,1,6,10,6,5
9931,1963.0,51.0,Pre-retirement,Postgraduate,Relationship,4023,Low Income,1,1,Yes,2014-06-23,29,0,5,0,1,1,1,1,9,15,0,0,0,0,0,No,0,0,0,0,19
10595,1990.0,24.0,Young,Graduate,Relationship,30093,Low Income,0,0,No,2013-07-08,19,0,2,6,28,13,4,16,69,1,0,0,0,0,0,No,0,2,0,3,7
4609,1966.0,48.0,Pre-retirement,Postgraduate,Relationship,57705,Middle Income,0,1,Yes,2014-01-11,14,0,383,0,53,6,4,40,486,3,0,0,0,0,0,No,0,8,1,6,6
5010,1988.0,26.0,Early worker,Graduate,Single,25008,Low Income,1,0,Yes,2014-02-02,72,0,2,8,8,6,1,9,34,2,0,0,0,0,0,No,0,1,0,3,8
4427,1995.0,19.0,Young,Postgraduate,Single,83257,Upper Income,0,0,No,2012-09-18,56,1,536,27,590,38,107,67,1365,1,0,0,1,0,1,Yes,1,5,10,12,6
11148,1975.0,39.0,Middle-aged,Graduate,Relationship,22280,Low Income,1,0,Yes,2013-05-19,85,0,2,1,4,3,1,2,13,1,0,0,0,0,0,No,0,1,0,2,8
1168,1978.0,36.0,Middle-aged,Postgraduate,Relationship,72159,Upper Income,0,0,No,2012-10-29,62,0,322,53,899,34,40,53,1401,1,0,0,0,0,0,No,0,4,6,10,2
9595,1961.0,53.0,Pre-retirement,Graduate,Relationship,64260,Middle Income,0,0,No,2013-01-11,1,0,539,169,816,20,0,30,1574,1,0,0,0,0,0,No,1,4,5,4,3
10163,1984.0,30.0,Early worker,Postgraduate,Single,82733,Upper Income,0,0,No,2013-09-10,28,0,712,50,420,65,38,38,1323,1,0,0,0,0,0,No,1,8,4,7,4
2886,1971.0,43.0,Middle-aged,Postgraduate,Single,74290,Upper Income,0,1,Yes,2013-08-12,70,0,1121,0,72,0,12,12,1217,4,1,0,0,1,0,Yes,0,10,8,10,6
6710,1951.0,63.0,Retirement,Postgraduate,Single,58217,Middle Income,2,1,Yes,2012-11-17,84,0,68,1,13,3,5,13,103,1,0,0,0,0,0,No,0,2,0,4,6
5316,1976.0,38.0,Middle-aged,Postgraduate,Relationship,21024,Low Income,0,0,No,2013-07-04,89,0,36,4,18,6,2,18,84,1,0,0,0,0,0,No,0,2,0,4,7
9029,1972.0,42.0,Middle-aged,Postgraduate,Relationship,70116,Upper Income,0,0,No,2013-01-26,73,0,707,44,603,95,58,29,1536,1,0,0,0,0,0,No,0,2,8,12,1
521,1985.0,29.0,Early worker,Graduate,Relationship,54006,Middle Income,1,0,Yes,2012-09-18,42,0,174,77,203,6,24,97,581,2,0,0,0,0,0,No,0,8,1,7,7
1459,1966.0,48.0,Pre-retirement,Postgraduate,Relationship,69063,Upper Income,0,1,Yes,2012-11-07,16,0,666,35,124,69,8,26,928,1,0,0,0,0,0,No,0,5,3,5,3
10241,1975.0,39.0,Middle-aged,Postgraduate,Single,11448,Low Income,0,0,No,2013-12-15,16,0,0,0,0,6,2,6,14,1,0,0,0,0,0,No,0,1,0,2,6
1630,1979.0,35.0,Middle-aged,Graduate,Single,61825,Middle Income,0,1,Yes,2013-08-07,56,0,162,50,100,55,30,27,424,1,0,0,0,0,0,No,0,4,2,8,4
3254,1971.0,43.0,Middle-aged,Graduate,Relationship,70886,Upper Income,1,0,Yes,2013-10-14,65,0,407,70,239,103,88,53,960,1,0,0,0,0,0,No,0,5,4,4,2
9064,1982.0,32.0,Early worker,Graduate,Relationship,69109,Upper Income,0,0,No,2012-11-09,10,0,823,25,459,124,29,95,1555,1,0,0,0,0,1,Yes,1,6,6,7,4
3678,1973.0,41.0,Middle-aged,Graduate,Single,60208,Middle Income,1,1,Yes,2012-10-07,13,0,488,23,71,15,0,59,656,11,0,0,0,1,0,Yes,1,8,3,7,7
4227,1968.0,46.0,Pre-retirement,Postgraduate,Relationship,32889,Low Income,1,1,Yes,2013-09-06,78,0,28,0,13,4,2,8,55,3,0,0,0,0,0,No,0,2,1,3,5
9467,1984.0,30.0,Early worker,Graduate,Single,34738,Low Income,1,0,Yes,2014-05-11,51,0,3,2,10,3,0,2,20,1,0,0,0,0,0,No,0,1,0,3,6
8486,1971.0,43.0,Middle-aged,Postgraduate,Relationship,30538,Low Income,1,0,Yes,2012-10-01,27,0,284,0,52,8,3,20,367,4,0,0,0,0,0,No,0,9,0,4,10
2186,1977.0,37.0,Middle-aged,Postgraduate,Relationship,82326,Upper Income,0,0,No,2014-03-10,30,0,938,142,754,159,81,183,2257,1,1,0,0,1,1,Yes,1,5,10,6,2
3286,1967.0,47.0,Pre-retirement,Postgraduate,Single,26642,Low Income,1,0,Yes,2014-03-01,71,0,13,2,15,2,2,8,42,2,0,0,0,0,0,No,0,2,0,3,6
8602,1964.0,50.0,Pre-retirement,Graduate,Single,69932,Upper Income,0,1,Yes,2013-06-12,97,0,412,172,153,150,105,57,1049,2,0,0,0,0,0,No,0,7,6,11,4
3722,1972.0,42.0,Middle-aged,Graduate,Single,44503,Middle Income,1,1,Yes,2014-04-16,83,0,31,1,8,0,0,8,48,2,0,0,0,0,0,No,0,2,0,3,6
6715,1948.0,66.0,Elderly,Postgraduate,Single,60200,Middle Income,0,1,Yes,2013-01-02,3,0,502,19,132,0,6,26,685,6,0,0,0,0,0,No,0,6,2,11,6
4796,1952.0,62.0,Retirement,Graduate,Single,49638,Middle Income,0,1,Yes,2014-04-19,71,0,18,10,3,3,5,0,39,1,0,0,0,0,0,No,0,1,0,3,2
9612,1987.0,27.0,Early worker,Postgraduate,Single,23830,Low Income,0,0,No,2014-02-07,3,0,1,8,6,4,8,16,43,1,0,0,0,0,0,No,0,1,0,3,7
3766,1959.0,55.0,Retirement,Postgraduate,Single,33051,Low Income,0,0,No,2012-08-16,15,0,100,71,243,108,94,219,835,3,0,0,0,0,0,No,1,9,1,8,9
1399,1958.0,56.0,Retirement,Graduate,Relationship,72905,Upper Income,0,0,No,2014-01-21,52,0,407,114,445,181,165,203,1515,1,1,0,0,0,0,Yes,0,3,7,9,1
1570,1951.0,63.0,Retirement,Postgraduate,Relationship,69702,Upper Income,0,1,Yes,2013-02-19,8,0,664,9,240,50,19,57,1039,2,0,0,0,0,0,No,0,7,7,10,4
3426,1975.0,39.0,Middle-aged,Graduate,Single,70300,Upper Income,1,0,Yes,2013-07-15,89,0,1045,61,338,60,46,46,1596,3,0,0,0,0,0,No,0,5,5,13,8
3074,1984.0,30.0,Early worker,Postgraduate,Relationship,70643,Upper Income,0,0,No,2012-10-15,66,0,1218,107,304,23,143,33,1828,1,0,0,0,0,0,No,1,5,8,4,6
8341,1969.0,45.0,Pre-retirement,Postgraduate,Relationship,30396,Low Income,1,0,Yes,2014-04-30,22,0,15,0,6,0,1,12,34,2,0,0,1,0,0,Yes,1,1,1,2,7
5180,1968.0,46.0,Pre-retirement,Postgraduate,Single,50616,Middle Income,0,1,Yes,2014-04-18,56,0,128,0,16,0,1,4,149,2,0,0,0,0,0,No,0,4,0,4,7
6461,1969.0,45.0,Pre-retirement,Postgraduate,Single,62772,Middle Income,0,1,Yes,2013-05-19,74,0,581,49,157,43,8,108,946,1,0,0,0,1,0,Yes,0,5,6,11,2
7679,1985.0,29.0,Early worker,Postgraduate,Single,30298,Low Income,0,0,No,2014-05-19,48,0,6,3,12,6,1,0,28,1,0,0,0,0,0,No,0,1,1,3,3
10702,1984.0,30.0,Early worker,Graduate,Single,52413,Middle Income,1,0,Yes,2012-11-03,67,0,185,8,133,56,56,12,450,2,0,0,0,0,0,No,0,7,1,7,7
7505,1957.0,57.0,Retirement,Postgraduate,Relationship,44155,Middle Income,1,1,Yes,2014-01-19,24,0,22,1,9,0,0,14,46,1,0,0,0,0,0,No,0,1,1,2,4
5113,1971.0,43.0,Middle-aged,Postgraduate,Single,86979,Upper Income,0,0,No,2013-11-07,67,0,584,100,835,65,83,35,1702,1,0,0,1,0,0,Yes,1,5,5,5,2
10858,1975.0,39.0,Middle-aged,Graduate,Relationship,76532,Upper Income,1,1,Yes,2013-09-09,38,0,355,30,177,90,138,30,820,4,0,0,0,0,0,No,0,9,5,7,5
2961,1982.0,32.0,Early worker,Graduate,Relationship,42081,Middle Income,1,0,Yes,2013-02-26,86,0,175,10,110,54,6,27,382,2,0,0,1,0,0,Yes,0,6,3,4,6
2747,1988.0,26.0,Early worker,Postgraduate,Relationship,67546,Middle Income,0,0,No,2012-08-31,90,0,864,134,768,150,38,172,2126,1,0,0,0,0,0,No,0,4,10,5,3
3010,1989.0,25.0,Early worker,Postgraduate,Relationship,88420,Upper Income,0,0,No,2014-05-02,87,0,957,153,612,99,95,153,2069,1,1,0,1,0,1,Yes,0,4,7,8,1
5790,1985.0,29.0,Early worker,Graduate,Relationship,31158,Low Income,1,0,Yes,2013-01-27,62,0,25,6,16,20,0,5,72,2,0,0,0,0,0,No,0,2,0,3,8
6892,1968.0,46.0,Pre-retirement,Graduate,Single,61671,Middle Income,0,1,Yes,2014-06-03,23,0,641,7,56,0,0,28,732,8,1,0,0,1,0,Yes,0,10,4,6,8
1743,1974.0,40.0,Middle-aged,Graduate,Single,69719,Upper Income,0,0,No,2014-05-26,99,0,273,86,208,177,14,43,801,1,0,0,0,0,0,No,0,2,3,5,1
3578,1949.0,65.0,Elderly,Graduate,Single,49160,Middle Income,0,1,Yes,2013-10-20,29,0,122,21,43,25,10,15,236,2,0,0,0,0,0,No,0,3,1,6,6
8462,1978.0,36.0,Middle-aged,Graduate,Relationship,24882,Low Income,1,0,Yes,2012-09-09,52,0,1,4,10,29,0,36,80,1,0,0,1,0,0,Yes,0,1,1,2,6
5558,1954.0,60.0,Retirement,Postgraduate,Single,90933,Upper Income,0,0,No,2014-03-31,90,0,1020,31,430,62,63,79,1685,1,0,0,0,0,1,Yes,0,4,6,4,1
4619,1945.0,69.0,Elderly,Postgraduate,Single,113734,Upper Income,0,0,No,2014-05-28,9,0,6,2,3,1,262,3,277,0,0,0,0,0,0,No,0,27,0,0,1
8780,1950.0,64.0,Retirement,Postgraduate,Relationship,59292,Middle Income,0,1,Yes,2013-06-13,71,0,378,14,68,19,14,14,507,2,0,0,0,0,0,No,0,3,5,8,3
10789,1964.0,50.0,Pre-retirement,Postgraduate,Relationship,45759,Middle Income,1,1,Yes,2013-02-23,13,0,42,1,18,3,0,4,68,2,0,0,0,0,0,No,0,2,0,3,7
10779,1983.0,31.0,Early worker,Graduate,Single,22148,Low Income,0,0,No,2014-04-13,16,0,15,5,14,0,4,11,49,1,0,0,0,0,0,No,0,1,0,3,7
5896,1987.0,27.0,Early worker,Postgraduate,Relationship,73395,Upper Income,0,0,No,2014-03-18,94,0,272,7,80,20,7,11,397,1,0,0,0,0,0,No,0,4,4,6,2
2337,1971.0,43.0,Middle-aged,Graduate,Single,29819,Low Income,1,0,Yes,2013-10-24,77,0,9,1,24,2,1,2,39,3,0,0,0,0,0,No,0,3,0,3,6
10951,1968.0,46.0,Pre-retirement,Graduate,Relationship,45688,Middle Income,0,1,Yes,2014-01-25,20,0,279,0,18,0,0,9,306,2,0,0,0,1,0,Yes,0,3,1,8,4
544,1954.0,60.0,Retirement,Graduate,Relationship,62820,Middle Income,0,0,No,2013-05-11,51,0,398,61,265,138,61,53,976,1,0,0,0,0,0,No,0,3,4,6,1
17,1971.0,43.0,Middle-aged,Postgraduate,Relationship,60491,Middle Income,0,1,Yes,2013-09-06,81,0,637,47,237,12,19,76,1028,4,0,0,0,0,0,No,0,6,11,7,5
10680,1986.0,28.0,Early worker,Graduate,Relationship,33235,Low Income,1,0,Yes,2014-02-05,71,0,45,0,16,2,1,6,70,1,0,0,0,0,0,No,0,3,0,3,7
3265,1959.0,55.0,Retirement,Graduate,Relationship,35701,Middle Income,0,0,No,2013-03-19,36,0,21,1,9,7,3,5,46,1,0,0,0,0,0,No,0,1,0,3,6
5623,1980.0,34.0,Early worker,Postgraduate,Relationship,31535,Low Income,1,0,Yes,2013-09-26,95,0,15,4,13,0,0,19,51,1,0,0,1,0,0,Yes,0,1,1,2,7
5832,1960.0,54.0,Pre-retirement,Postgraduate,Relationship,92556,Upper Income,0,0,No,2014-04-20,32,0,493,183,352,184,23,28,1263,0,0,0,0,0,0,No,0,3,5,13,0
5544,1970.0,44.0,Middle-aged,Graduate,Single,67384,Middle Income,0,1,Yes,2012-11-10,32,0,957,40,175,158,53,107,1490,2,0,0,0,1,0,Yes,0,7,8,5,5
6417,1971.0,43.0,Middle-aged,Postgraduate,Relationship,80573,Upper Income,0,0,No,2012-10-14,85,0,829,138,430,60,92,15,1564,1,0,0,0,0,0,No,0,4,6,13,2
5831,1967.0,47.0,Pre-retirement,Graduate,Relationship,77870,Upper Income,0,1,Yes,2012-08-22,93,0,1017,50,500,65,50,133,1815,3,1,0,0,1,0,Yes,1,5,5,5,8
7101,1963.0,51.0,Pre-retirement,Postgraduate,Single,52278,Middle Income,0,1,Yes,2013-01-25,24,0,953,0,71,0,0,174,1198,6,0,0,0,0,0,No,0,10,5,10,8
10176,1968.0,46.0,Pre-retirement,Graduate,Single,57107,Middle Income,0,1,Yes,2012-08-24,44,0,159,0,120,0,0,137,416,7,0,1,0,1,0,Yes,1,4,4,8,8
2326,1990.0,24.0,Young,Graduate,Relationship,18929,Low Income,0,0,No,2013-02-16,15,0,32,0,8,23,4,18,85,1,0,0,0,0,0,No,0,1,0,4,6
4385,1981.0,33.0,Early worker,Postgraduate,Single,36038,Middle Income,1,0,Yes,2013-05-31,82,0,23,0,15,0,2,7,47,2,0,0,0,0,0,No,0,3,0,3,6
2929,1976.0,38.0,Middle-aged,Graduate,Single,20180,Low Income,0,0,No,2013-02-20,27,0,18,42,24,15,20,18,137,1,0,0,0,0,0,No,0,2,1,4,7
10686,1965.0,49.0,Pre-retirement,Postgraduate,Relationship,34230,Low Income,1,1,Yes,2012-12-26,72,0,15,0,4,0,0,2,21,1,0,0,0,0,0,No,0,1,0,2,7
2546,1977.0,37.0,Middle-aged,Postgraduate,Single,31878,Low Income,0,1,Yes,2014-06-22,7,0,23,4,5,10,5,23,70,1,0,0,0,0,0,No,0,1,0,4,3
3283,1972.0,42.0,Middle-aged,Postgraduate,Relationship,70932,Upper Income,0,1,Yes,2014-01-19,57,0,200,193,100,46,185,185,909,2,0,0,0,0,0,No,0,6,2,12,3
3138,1956.0,58.0,Retirement,Graduate,Single,91249,Upper Income,0,0,No,2012-10-20,84,0,1324,27,119,71,108,27,1676,0,1,1,0,1,1,Yes,1,7,9,6,4
4994,1943.0,71.0,Elderly,Postgraduate,Single,77598,Upper Income,0,0,No,2013-10-01,53,0,1193,33,281,129,66,33,1735,1,0,0,0,0,1,Yes,0,7,5,13,3
7966,1959.0,55.0,Retirement,Graduate,Single,80982,Upper Income,1,1,Yes,2013-01-08,48,1,505,137,401,104,22,22,1191,3,0,0,0,0,0,No,0,11,5,11,5
3112,1977.0,37.0,Middle-aged,Postgraduate,Relationship,22701,Low Income,1,0,Yes,2013-09-05,2,0,2,4,9,0,4,5,24,1,0,0,0,0,0,No,0,1,0,3,5
10872,1969.0,45.0,Pre-retirement,Postgraduate,Relationship,55212,Middle Income,0,1,Yes,2012-11-23,65,0,1103,0,45,0,0,34,1182,3,0,1,0,1,0,Yes,0,4,2,11,8
2181,1970.0,44.0,Middle-aged,Graduate,Relationship,70617,Upper Income,0,0,No,2013-06-23,45,0,353,61,753,40,46,27,1280,1,0,0,0,0,0,No,0,3,3,7,2
1867,1957.0,57.0,Retirement,Graduate,Single,64849,Middle Income,0,0,No,2012-11-13,42,0,652,48,350,94,84,108,1336,1,0,0,0,0,0,No,1,9,3,6,5
1518,1965.0,49.0,Pre-retirement,Postgraduate,Relationship,62694,Middle Income,1,1,Yes,2013-06-17,29,0,379,6,157,25,91,91,749,5,0,0,0,0,0,No,0,9,3,7,7
5734,1974.0,40.0,Middle-aged,Postgraduate,Relationship,61917,Middle Income,1,1,Yes,2013-11-20,83,0,46,4,36,2,2,1,91,1,0,0,0,0,0,No,0,2,0,4,5
2878,1947.0,67.0,Elderly,Postgraduate,Relationship,67472,Middle Income,0,1,Yes,2013-09-28,93,0,162,31,127,8,17,69,414,2,0,0,0,0,0,No,0,4,2,7,3
1458,1982.0,32.0,Early worker,Postgraduate,Relationship,21059,Low Income,1,0,Yes,2014-01-07,40,0,8,3,19,3,3,8,44,3,0,0,0,0,0,No,0,3,0,3,6
7007,1968.0,46.0,Pre-retirement,Postgraduate,Relationship,29543,Low Income,2,0,Yes,2014-04-01,47,0,17,3,18,3,4,18,63,2,0,0,0,0,0,No,0,3,1,2,7
6200,1951.0,63.0,Retirement,Graduate,Relationship,75903,Upper Income,0,1,Yes,2013-04-08,50,0,340,108,185,130,38,100,901,2,0,0,0,0,0,No,0,6,6,9,3
1403,1975.0,39.0,Middle-aged,Postgraduate,Relationship,34984,Low Income,1,1,Yes,2012-09-06,40,0,8,4,15,3,5,3,38,2,0,0,0,0,0,No,0,1,0,3,7
4827,1956.0,58.0,Retirement,Postgraduate,Single,54998,Middle Income,0,1,Yes,2013-03-10,3,0,154,22,202,39,30,8,455,5,0,0,0,0,0,No,1,4,2,9,4
6250,1949.0,65.0,Elderly,Postgraduate,Single,54356,Middle Income,0,1,Yes,2012-11-19,62,0,710,15,30,20,0,0,775,3,0,0,0,0,0,No,1,11,2,8,8
9291,1959.0,55.0,Retirement,Postgraduate,Relationship,34242,Low Income,0,1,Yes,2014-03-23,25,0,8,2,4,0,0,1,15,1,0,0,0,0,0,No,0,0,0,3,5
2478,1973.0,41.0,Middle-aged,Graduate,Relationship,25410,Low Income,1,0,Yes,2013-08-31,48,0,2,2,4,13,13,4,38,1,0,0,0,0,0,No,0,1,0,4,4
1139,1984.0,30.0,Early worker,Postgraduate,Relationship,73356,Upper Income,0,0,No,2014-02-06,56,0,1050,14,322,0,14,112,1512,1,1,0,1,0,1,Yes,1,5,11,5,2
5138,1950.0,64.0,Retirement,Graduate,Relationship,28320,Low Income,0,1,Yes,2013-01-14,68,0,19,1,14,3,2,4,43,1,0,0,0,0,0,No,0,1,0,3,8
5393,1977.0,37.0,Middle-aged,Graduate,Single,23763,Low Income,1,0,Yes,2012-08-07,64,0,22,0,6,6,2,6,42,1,0,0,0,0,0,No,0,1,0,3,7
10413,1984.0,30.0,Early worker,Graduate,Relationship,72570,Upper Income,0,0,No,2014-04-25,67,0,274,83,216,151,141,224,1089,1,0,0,0,0,0,No,0,4,6,12,1
5015,1976.0,38.0,Middle-aged,Postgraduate,Relationship,34529,Low Income,1,0,Yes,2012-09-14,94,0,68,6,38,3,6,41,162,2,0,0,0,0,0,No,0,2,2,3,7
10868,1951.0,63.0,Retirement,Graduate,Single,70792,Upper Income,0,0,No,2013-02-06,82,0,344,45,654,104,11,114,1272,2,0,0,0,0,0,No,0,3,4,10,3
10676,1982.0,32.0,Early worker,Graduate,Relationship,63211,Middle Income,0,0,No,2012-11-02,3,0,145,193,459,205,26,145,1173,2,0,0,0,0,0,No,1,3,8,7,2
2495,1974.0,40.0,Middle-aged,Postgraduate,Relationship,83891,Upper Income,0,1,Yes,2014-06-20,24,0,217,38,350,111,85,15,816,1,0,0,0,0,0,No,0,4,7,10,1
7842,1968.0,46.0,Pre-retirement,Graduate,Single,36065,Middle Income,1,1,Yes,2013-03-31,54,0,18,7,34,10,2,3,74,3,0,0,0,0,0,No,0,3,0,3,8
9955,1954.0,60.0,Retirement,Graduate,Relationship,39898,Middle Income,0,1,Yes,2013-02-12,20,0,69,8,26,12,7,12,134,2,0,0,0,0,0,No,0,3,0,4,7
6663,1940.0,74.0,Elderly,Postgraduate,Single,51141,Middle Income,0,0,No,2013-07-08,96,0,144,0,7,0,0,6,157,1,0,0,0,0,0,No,0,3,1,4,5
2162,1976.0,38.0,Middle-aged,Graduate,Relationship,56939,Middle Income,0,1,Yes,2013-09-18,19,0,256,34,103,90,29,49,561,2,0,0,0,0,0,No,0,3,3,10,3
3434,1951.0,63.0,Retirement,Graduate,Single,80872,Upper Income,0,0,No,2014-05-12,60,0,483,72,567,94,12,108,1336,1,0,0,0,0,0,No,0,4,4,10,1
7919,1976.0,38.0,Middle-aged,Postgraduate,Relationship,72335,Upper Income,0,0,No,2012-08-13,2,0,1285,105,653,28,21,0,2092,1,0,0,0,0,0,No,1,10,4,8,8
5626,1964.0,50.0,Pre-retirement,Postgraduate,Single,61798,Middle Income,0,0,No,2013-11-23,13,0,338,4,89,11,8,13,463,1,0,0,0,0,0,No,0,4,2,9,4
6428,1950.0,64.0,Retirement,Postgraduate,Single,76842,Upper Income,0,0,No,2014-05-03,37,0,605,10,345,84,54,32,1130,1,0,0,0,0,0,No,0,1,8,7,0
8514,1976.0,38.0,Middle-aged,Graduate,Relationship,29478,Low Income,1,0,Yes,2014-01-17,59,0,8,0,7,3,1,1,20,1,0,0,0,0,0,No,0,1,0,3,6
10448,1956.0,58.0,Retirement,Graduate,Single,46998,Middle Income,0,1,Yes,2012-10-22,55,0,172,41,86,45,6,27,377,5,0,0,1,0,0,Yes,0,5,3,5,7
2109,1990.0,24.0,Young,Graduate,Single,96843,Upper Income,0,0,No,2013-04-23,60,0,448,71,951,40,17,17,1544,1,0,0,0,0,1,Yes,1,6,11,10,2
